cohort,year,tank,treatment,replicate,tube,length,sex,mic,castrated,ploidy
baby,2012,10,1,5,,,,,,3
baby,2012,10,1,5,,,,,,2
baby,2012,10,1,5,,,,,,2
baby,2012,10,1,5,,,,,,3
baby,2012,10,1,5,,,,,,2
baby,2012,10,1,5,,,,,,2
baby,2012,10,1,5,,,,,,2
baby,2012,10,1,5,,,,,,0
baby,2012,10,1,5,,,,,,2
baby,2012,10,1,5,,,,,,2
baby,2012,10,1,5,,,,,,2
baby,2012,10,1,5,,,,,,3
baby,2012,10,1,5,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,0
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,0
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,0
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,3
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,11,0,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,0
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,0
baby,2012,12,1,6,,,,,,0
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,0
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,3
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2012,12,1,6,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,0
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,0
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,0
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,0
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,0
baby,2013,1,0,1,,,,,,0
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,0
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,0
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,2
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,1,0,1,,,,,,3
baby,2013,2,1,1,,,,,,0
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,0
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,0
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,0
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,0
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,0
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,2
baby,2013,2,1,1,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,0
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,3
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,3,1,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,0
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,0
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,2
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,4,0,2,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,2
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,5,0,3,,,,,,3
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,0
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,2
baby,2013,6,1,3,,,,,,3
baby,2013,6,1,3,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,0
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,0
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,0
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,2
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,3
baby,2013,7,1,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,0
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,3
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
baby,2013,8,0,4,,,,,,2
