period,collector,year,site,id,length,sex,mic,ploidy,castrated
1,AKG,2013,swamp,A_1,5.1,0,0,2,0
1,AKG,2013,swamp,A_2,4.8,0,1,3,1
1,AKG,2013,swamp,A_3,4.8,0,1,2,1
1,AKG,2013,swamp,A_4,4.1,0,0,2,1
1,AKG,2013,swamp,A_5,3.8,0,1,2,1
1,AKG,2013,swamp,A_6,4.3,0,0,3,0
1,AKG,2013,swamp,A_7,5,0,1,2,1
1,AKG,2013,swamp,A_8,4.8,0,1,0,1
1,AKG,2013,swamp,A_9,5.1,0,1,2,1
1,AKG,2013,swamp,A_10,4.5,0,1,2,1
1,AKG,2013,swamp,A_11,4.1,0,1,3,1
1,AKG,2013,swamp,A_12,4.8,0,1,2,1
1,AKG,2013,swamp,A_13,4.4,0,1,2,1
1,AKG,2013,swamp,A_14,5,0,0,2,0
1,AKG,2013,swamp,A_15,4.5,0,1,2,1
1,AKG,2013,swamp,A_16,5,0,0,3,0
1,AKG,2013,swamp,A_17,4.8,0,1,2,1
1,AKG,2013,swamp,A_18,4.1,0,1,2,1
1,AKG,2013,swamp,A_19,4.8,0,1,2,1
1,AKG,2013,swamp,A_20,4.2,0,1,2,1
1,AKG,2013,swamp,A_21,4.6,0,1,2,1
1,AKG,2013,swamp,A_22,5.1,0,1,2,1
1,AKG,2013,swamp,A_23,4.9,0,0,2,0
1,AKG,2013,swamp,A_24,4.6,0,1,3,1
1,AKG,2013,swamp,A_25,4.3,0,1,3,1
1,AKG,2013,swamp,A_26,4.2,0,1,3,1
1,AKG,2013,swamp,A_27,4.4,0,1,2,1
1,AKG,2013,swamp,A_28,4.2,0,1,2,1
1,AKG,2013,swamp,A_29,3.9,0,1,2,1
1,AKG,2013,swamp,A_30,4.5,0,0,3,0
1,AKG,2013,swamp,A_31,4,0,0,2,0
1,AKG,2013,swamp,A_32,4.8,0,1,2,1
1,AKG,2013,swamp,A_33,4.8,0,1,2,1
1,AKG,2013,swamp,A_34,4.8,0,1,0,1
1,AKG,2013,swamp,A_35,4.1,0,1,3,1
1,AKG,2013,swamp,A_36,5,0,1,2,1
1,AKG,2013,swamp,A_37,4,0,0,2,0
1,AKG,2013,swamp,A_38,4.8,0,0,2,0
1,AKG,2013,swamp,A_39,4.2,0,1,2,1
1,AKG,2013,swamp,A_40,4.5,0,1,2,1
1,AKG,2013,swamp,A_41,4.9,0,1,2,1
1,AKG,2013,swamp,A_42,4.8,0,1,2,1
1,AKG,2013,swamp,A_43,4.1,0,1,3,1
1,AKG,2013,swamp,A_44,4.8,0,1,2,1
1,AKG,2013,swamp,A_45,4.5,0,1,0,1
1,AKG,2013,swamp,A_46,3.5,0,0,3,0
1,AKG,2013,swamp,A_47,5,0,1,0,1
1,AKG,2013,swamp,A_48,5,0,1,3,1
1,AKG,2013,swamp,A_49,4.5,0,1,2,1
1,AKG,2013,swamp,A_50,4.7,0,1,2,1
1,AKG,2013,swamp,A_51,4.6,0,1,,1
1,AKG,2013,swamp,A_52,5,0,1,,1
1,AKG,2013,swamp,A_53,4.8,0,1,,1
1,AKG,2013,swamp,A_54,3,0,0,,0
1,AKG,2013,swamp,A_55,3.3,0,1,,1
1,AKG,2013,swamp,A_56,3.7,0,1,,1
1,AKG,2013,swamp,A_57,5.1,0,1,,1
1,AKG,2013,swamp,A_58,4,0,1,,1
1,AKG,2013,swamp,A_59,3.2,0,0,,0
1,AKG,2013,swamp,A_60,4.6,0,1,,1
1,AKG,2013,swamp,A_61,4.2,0,0,,1
1,AKG,2013,swamp,A_62,4.1,0,1,,1
1,AKG,2013,swamp,A_63,4.2,0,0,,0
1,AKG,2013,swamp,A_64,5,0,1,,1
1,AKG,2013,swamp,A_65,4.1,0,1,,1
1,AKG,2013,swamp,A_66,4.1,0,1,,1
1,AKG,2013,swamp,A_67,3,0,0,,0
1,AKG,2013,swamp,A_68,5,0,0,,0
1,AKG,2013,swamp,A_69,2.8,0,0,,0
1,AKG,2013,swamp,A_70,4.1,0,1,,1
1,AKG,2013,swamp,A_71,4.9,0,1,,1
1,AKG,2013,swamp,A_72,3.8,0,0,,0
1,AKG,2013,swamp,A_73,5.8,0,1,,1
1,AKG,2013,swamp,A_74,5,0,1,,1
1,AKG,2013,swamp,A_75,4.8,0,0,,0
1,AKG,2013,swamp,A_76,3.1,0,0,,0
1,AKG,2013,swamp,A_77,5,0,1,,1
1,AKG,2013,swamp,A_78,4.5,0,1,,1
1,AKG,2013,swamp,A_79,4,0,0,,0
1,AKG,2013,swamp,A_80,4.8,0,1,,1
1,AKG,2013,swamp,A_81,4.5,0,1,,1
1,AKG,2013,swamp,A_82,3.2,0,0,,0
1,AKG,2013,swamp,A_83,4.5,0,0,,1
1,AKG,2013,swamp,A_84,3.6,0,1,,1
1,AKG,2013,swamp,A_85,4.6,0,1,,1
1,AKG,2013,swamp,A_86,4.8,0,1,,1
1,AKG,2013,swamp,A_87,3.9,0,0,,0
1,AKG,2013,swamp,A_88,3.5,0,0,,0
1,AKG,2013,swamp,A_89,4.6,0,0,,0
1,AKG,2013,swamp,A_90,5,0,1,,1
1,AKG,2013,swamp,A_91,2.9,0,0,,0
1,AKG,2013,swamp,A_92,4.7,0,1,,1
1,AKG,2013,swamp,A_93,5,0,0,,0
1,AKG,2013,swamp,A_94,5,0,1,,1
1,AKG,2013,swamp,A_95,4.3,0,1,,1
1,AKG,2013,swamp,A_96,4.9,0,1,,1
1,AKG,2013,swamp,A_97,3.6,0,0,,0
1,AKG,2013,swamp,A_98,3.8,0,0,,0
1,AKG,2013,swamp,A_99,4.5,0,1,,1
1,AKG,2013,swamp,A_100,4.6,0,1,,1
1,AKG,2013,swamp,A_101,5,0,1,,1
1,AKG,2013,swamp,A_102,4.5,0,0,,0
1,AKG,2013,swamp,A_103,4.9,0,1,,1
1,AKG,2013,swamp,A_104,3.5,0,0,,0
1,AKG,2013,swamp,A_105,4,0,0,,0
1,AKG,2013,swamp,A_106,4.9,0,0,,0
1,AKG,2013,swamp,A_107,4.8,0,1,,1
1,AKG,2013,swamp,A_108,3.8,0,0,,0
1,AKG,2013,swamp,A_109,5,0,1,,1
1,AKG,2013,swamp,A_110,4.6,0,0,,0
1,AKG,2013,swamp,111,4,1,0,2,0
1,AKG,2013,swamp,112,5,1,1,2,1
1,AKG,2013,swamp,113,3.3,1,0,2,0
1,AKG,2013,swamp,114,3.8,1,1,2,1
1,AKG,2013,swamp,115,3.4,1,0,2,0
1,AKG,2013,swamp,116,4,1,1,2,1
1,AKG,2013,swamp,117,4.5,1,1,2,1
1,AKG,2013,swamp,118,4.1,1,1,2,1
1,AKG,2013,swamp,119,3.9,1,1,2,1
1,AKG,2013,swamp,120,4,1,1,2,1
1,AKG,2013,swamp,121,3.8,1,1,2,1
1,AKG,2013,swamp,122,3.9,1,1,2,1
1,AKG,2013,swamp,123,4,1,1,2,1
1,AKG,2013,swamp,124,4,1,1,2,1
1,AKG,2013,swamp,125,4.2,1,1,2,1
1,AKG,2013,swamp,126,4.2,1,1,2,1
1,AKG,2013,swamp,127,3.1,1,0,2,0
1,AKG,2013,swamp,128,4.1,1,1,2,1
1,AKG,2013,swamp,129,4.1,1,0,2,1
1,AKG,2013,swamp,130,4,1,1,2,1
1,AKG,2013,swamp,131,3.8,1,1,2,1
1,AKG,2013,swamp,132,4.1,1,1,2,1
1,AKG,2013,swamp,133,4.1,1,1,2,1
1,AKG,2013,swamp,134,4.5,1,0,2,1
1,AKG,2013,swamp,135,4,1,1,2,1
1,AKG,2013,swamp,136,4.1,1,1,2,1
1,AKG,2013,swamp,137,4.2,1,1,2,1
1,AKG,2013,swamp,138,4.9,1,1,2,1
1,AKG,2013,swamp,139,4.2,1,1,2,1
1,AKG,2013,swamp,140,4.2,1,0,2,0
1,AKG,2013,swamp,141,4.7,1,1,2,1
1,AKG,2013,swamp,142,3.9,1,1,2,1
1,AKG,2013,swamp,143,3.8,1,0,2,0
1,AKG,2013,swamp,144,4.5,1,1,2,1
1,AKG,2013,swamp,145,4.2,1,1,2,1
1,AKG,2013,swamp,146,3.5,1,1,2,1
1,AKG,2013,swamp,147,4,1,0,2,1
1,AKG,2013,swamp,148,4.1,1,1,2,1
1,AKG,2013,swamp,149,3.5,1,0,2,0
1,AKG,2013,swamp,150,3.4,1,1,2,1
1,AKG,2013,wpoint,E_1,4.1,0,1,2,1
1,AKG,2013,wpoint,E_2,5,0,0,2,0
1,AKG,2013,wpoint,E_3,4.2,0,1,2,1
1,AKG,2013,wpoint,E_4,4.1,0,0,2,0
1,AKG,2013,wpoint,E_5,4.5,0,1,2,1
1,AKG,2013,wpoint,E_6,4,0,0,2,0
1,AKG,2013,wpoint,E_7,4,0,0,3,0
1,AKG,2013,wpoint,E_8,5,0,1,2,1
1,AKG,2013,wpoint,E_9,4.7,0,0,3,0
1,AKG,2013,wpoint,E_10,4.6,0,0,2,0
1,AKG,2013,wpoint,E_11,3.9,0,1,2,1
1,AKG,2013,wpoint,E_12,4.2,0,1,2,1
1,AKG,2013,wpoint,E_13,3.3,0,1,2,1
1,AKG,2013,wpoint,E_14,3.5,0,1,2,1
1,AKG,2013,wpoint,E_15,3.8,0,0,2,0
1,AKG,2013,wpoint,E_16,3.6,0,0,2,0
1,AKG,2013,wpoint,E_17,3.2,0,0,2,0
1,AKG,2013,wpoint,E_18,3.8,0,0,2,0
1,AKG,2013,wpoint,E_19,3.3,0,0,2,0
1,AKG,2013,wpoint,E_20,3.3,0,0,2,0
1,AKG,2013,wpoint,E_21,3.9,0,1,3,1
1,AKG,2013,wpoint,E_22,4.1,0,0,2,0
1,AKG,2013,wpoint,E_23,4.6,0,1,2,1
1,AKG,2013,wpoint,E_24,3.7,0,0,3,0
1,AKG,2013,wpoint,E_25,2.8,0,0,2,0
1,AKG,2013,wpoint,E_26,3.1,0,0,3,0
1,AKG,2013,wpoint,E_27,2.5,0,0,2,0
1,AKG,2013,wpoint,E_28,4.5,0,1,3,1
1,AKG,2013,wpoint,E_29,4.8,0,0,2,0
1,AKG,2013,wpoint,E_30,4.2,0,1,2,1
1,AKG,2013,wpoint,E_31,4.5,0,0,2,0
1,AKG,2013,wpoint,E_32,3.2,0,0,2,0
1,AKG,2013,wpoint,E_33,4.9,0,1,2,1
1,AKG,2013,wpoint,E_34,3.9,0,1,2,1
1,AKG,2013,wpoint,E_35,4.1,0,0,2,0
1,AKG,2013,wpoint,E_36,4.2,0,0,2,0
1,AKG,2013,wpoint,E_37,4.5,0,0,2,0
1,AKG,2013,wpoint,E_38,4.8,0,0,3,0
1,AKG,2013,wpoint,E_39,4,0,0,2,0
1,AKG,2013,wpoint,E_40,5,0,0,2,0
1,AKG,2013,wpoint,E_41,4.1,0,0,2,0
1,AKG,2013,wpoint,E_42,3.8,0,0,2,0
1,AKG,2013,wpoint,E_43,4.3,0,0,0,0
1,AKG,2013,wpoint,E_44,4.4,0,0,2,0
1,AKG,2013,wpoint,E_45,4.9,0,0,3,1
1,AKG,2013,wpoint,E_46,4,0,0,,0
1,AKG,2013,wpoint,E_47,4.2,0,1,2,1
1,AKG,2013,wpoint,E_48,3.9,0,0,2,0
1,AKG,2013,wpoint,E_49,4,0,1,2,1
1,AKG,2013,wpoint,E_50,4.1,0,0,2,0
1,AKG,2013,wpoint,E_51,4.4,0,0,,0
1,AKG,2013,wpoint,E_52,4,0,1,,1
1,AKG,2013,wpoint,E_53,3.1,0,0,,1
1,AKG,2013,wpoint,E_54,3.5,0,0,,0
1,AKG,2013,wpoint,E_55,3.1,0,0,,1
1,AKG,2013,wpoint,E_56,4.5,0,1,,1
1,AKG,2013,wpoint,E_57,3.5,0,0,,0
1,AKG,2013,wpoint,E_58,4,0,0,,0
1,AKG,2013,wpoint,E_59,4.5,0,1,,1
1,AKG,2013,wpoint,E_60,4.3,0,1,,1
1,AKG,2013,wpoint,E_61,4.1,0,0,,0
1,AKG,2013,wpoint,E_62,4.5,0,1,,1
1,AKG,2013,wpoint,E_63,5.2,0,1,,1
1,AKG,2013,wpoint,E_64,4.1,0,0,,0
1,AKG,2013,wpoint,E_65,4.2,0,1,,1
1,AKG,2013,wpoint,E_66,4,0,1,,1
1,AKG,2013,wpoint,E_67,4,0,1,,1
1,AKG,2013,wpoint,E_68,4.9,0,0,,1
1,AKG,2013,wpoint,E_69,3.9,0,0,,0
1,AKG,2013,wpoint,E_70,3.1,0,0,,0
1,AKG,2013,wpoint,E_71,3,0,0,,0
1,AKG,2013,wpoint,E_72,4.1,0,0,,0
1,AKG,2013,wpoint,E_73,5,0,1,,1
1,AKG,2013,wpoint,E_74,3.5,0,0,,0
1,AKG,2013,wpoint,E_75,3,0,0,,0
1,AKG,2013,wpoint,E_76,4.2,0,1,,1
1,AKG,2013,wpoint,E_77,4.5,0,1,,1
1,AKG,2013,wpoint,E_78,3.1,0,0,,0
1,AKG,2013,wpoint,E_79,4.2,0,0,,0
1,AKG,2013,wpoint,E_80,5,0,1,,1
1,AKG,2013,wpoint,E_81,4.5,0,1,,1
1,AKG,2013,wpoint,E_82,4.9,0,0,,0
1,AKG,2013,wpoint,E_83,4,0,0,,0
1,AKG,2013,wpoint,E_84,4,0,1,,1
1,AKG,2013,wpoint,E_85,3.1,0,0,,0
1,AKG,2013,wpoint,E_86,3.6,0,1,,1
1,AKG,2013,wpoint,E_87,4.2,0,1,,1
1,AKG,2013,wpoint,E_88,3,0,0,2,0
1,AKG,2013,wpoint,E_89,3.1,0,1,,1
1,AKG,2013,wpoint,E_90,4.1,0,1,,1
1,AKG,2013,wpoint,E_91,3.9,0,1,,1
1,AKG,2013,wpoint,E_92,3,0,0,,0
1,AKG,2013,wpoint,E_93,4.5,0,1,,1
1,AKG,2013,wpoint,E_94,4,0,0,,0
1,AKG,2013,wpoint,E_95,2.8,0,0,,0
1,AKG,2013,wpoint,E_96,4,0,1,,1
1,AKG,2013,wpoint,E_97,3.5,0,0,,0
1,AKG,2013,wpoint,E_98,3.9,0,0,,0
1,AKG,2013,wpoint,E_99,3.5,0,0,,0
1,AKG,2013,wpoint,E_100,5,0,0,,1
1,AKG,2013,wpoint,E_101,4,0,0,,0
1,AKG,2013,wpoint,E_102,3.9,0,1,,1
1,AKG,2013,wpoint,E_103,4.9,0,0,,0
1,AKG,2013,wpoint,E_104,4.1,0,1,,1
1,AKG,2013,wpoint,E_105,4.2,0,1,,1
1,AKG,2013,wpoint,E_106,3.1,0,1,,1
1,AKG,2013,wpoint,E_107,4.3,0,0,,1
1,AKG,2013,wpoint,E_108,3.2,0,0,,0
1,AKG,2013,wpoint,E_109,4.8,0,0,,0
1,AKG,2013,wpoint,E_110,4.2,0,0,,0
1,AKG,2013,wpoint,111,3.2,1,0,2,0
1,AKG,2013,wpoint,112,4.5,1,1,2,1
1,AKG,2013,wpoint,113,4.1,1,1,2,1
1,AKG,2013,wpoint,114,3.5,1,1,2,1
1,AKG,2013,wpoint,115,3.8,1,0,2,0
1,AKG,2013,wpoint,116,4.1,1,1,2,1
1,AKG,2013,wpoint,117,3.9,1,1,2,1
1,AKG,2013,wpoint,118,3.6,1,1,2,1
1,AKG,2013,wpoint,119,4,1,0,2,0
1,AKG,2013,wpoint,120,3.8,1,0,2,0
1,AKG,2013,wpoint,121,4,1,0,2,0
1,AKG,2013,wpoint,122,3.8,1,0,2,0
1,AKG,2013,wpoint,123,4,1,1,2,1
1,AKG,2013,wpoint,124,3.9,1,0,2,0
1,AKG,2013,wpoint,125,4,1,0,2,0
1,AKG,2013,wpoint,126,3.6,1,1,2,1
1,AKG,2013,wpoint,127,4,1,0,2,1
1,AKG,2013,wpoint,128,3.9,1,0,2,0
1,AKG,2013,wpoint,129,4.2,1,0,2,0
1,AKG,2013,wpoint,130,3.5,1,0,2,1
1,AKG,2013,wpoint,131,4.3,1,1,2,1
1,AKG,2013,wpoint,132,3.8,1,1,2,1
1,AKG,2013,wpoint,133,3.8,1,1,2,1
1,AKG,2013,wpoint,134,4.2,1,0,2,0
1,AKG,2013,wpoint,135,3.7,1,1,2,1
1,AKG,2013,wpoint,136,3.7,1,1,2,1
1,AKG,2013,wpoint,137,4,1,0,2,0
1,AKG,2013,wpoint,138,3.8,1,0,2,0
1,AKG,2013,wpoint,139,4.1,1,1,2,1
1,AKG,2013,wpoint,140,3.9,1,0,2,0
1,AKG,2013,wpoint,141,3.6,1,0,2,0
1,AKG,2013,wpoint,142,3.9,1,0,2,0
1,AKG,2013,wpoint,143,3.3,1,0,2,0
1,AKG,2013,wpoint,144,4.1,1,0,2,0
1,AKG,2013,wpoint,145,4,1,0,2,0
1,AKG,2013,wpoint,146,4,1,1,2,1
1,AKG,2013,wpoint,147,4,1,1,2,1
1,AKG,2013,wpoint,148,3.8,1,0,2,0
1,AKG,2013,wpoint,149,3.9,1,0,2,0
1,AKG,2013,wpoint,150,4.1,1,0,2,0
1,DV,2012,camp,1,3,0,0,2,0
1,DV,2012,camp,2,3.9,1,0,2,0
1,DV,2012,camp,3,4,0,0,3,0
1,DV,2012,camp,4,3,1,0,2,0
1,DV,2012,camp,5,5,0,0,,0
1,DV,2012,camp,6,3.2,0,0,2,0
1,DV,2012,camp,7,4.9,0,0,2,0
1,DV,2012,camp,8,4.1,1,1,2,1
1,DV,2012,camp,9,3.9,0,0,2,0
1,DV,2012,camp,10,4.8,0,0,,0
1,DV,2012,camp,11,4.5,0,0,2,0
1,DV,2012,camp,12,3.1,0,1,2,1
1,DV,2012,camp,13,5,0,1,,1
1,DV,2012,camp,14,4.1,0,1,,1
1,DV,2012,camp,15,4.6,0,1,2,1
1,DV,2012,camp,16,5,0,1,,1
1,DV,2012,camp,17,4.1,0,0,,0
1,DV,2012,camp,18,3.6,0,0,3,0
1,DV,2012,camp,19,3.9,1,0,2,0
1,DV,2012,camp,20,4,0,0,,0
1,DV,2012,camp,21,4,1,0,2,0
1,DV,2012,camp,22,3.1,1,0,2,0
1,DV,2012,camp,23,3.9,0,0,,0
1,DV,2012,camp,24,3.1,0,0,2,0
1,DV,2012,camp,25,4.1,0,0,2,0
1,DV,2012,camp,26,4.9,0,1,2,1
1,DV,2012,camp,27,4.7,0,1,3,1
1,DV,2012,camp,28,4.1,0,0,2,0
1,DV,2012,camp,29,3.9,0,0,2,0
1,DV,2012,camp,30,3.4,1,0,,0
1,DV,2012,camp,31,3.4,0,0,2,0
1,DV,2012,camp,32,3.6,0,0,2,0
1,DV,2012,camp,33,3.5,0,0,3,0
1,DV,2012,camp,34,3,1,0,2,0
1,DV,2012,camp,35,3.5,0,0,2,0
1,DV,2012,camp,36,5,0,0,,0
1,DV,2012,camp,37,4,0,0,2,0
1,DV,2012,camp,38,4.5,0,0,3,0
1,DV,2012,camp,39,3,0,0,2,0
1,DV,2012,camp,40,4,1,1,2,1
1,DV,2012,camp,41,3.5,0,0,3,0
1,DV,2012,camp,42,3.5,0,0,3,0
1,DV,2012,camp,43,4,0,0,3,0
1,DV,2012,camp,44,4.8,0,0,,0
1,DV,2012,camp,45,3.8,0,0,3,0
1,DV,2012,camp,46,4,0,0,3,0
1,DV,2012,camp,47,3.6,0,0,3,0
1,DV,2012,camp,48,3,1,0,2,0
1,DV,2012,camp,49,3.8,0,0,3,0
1,DV,2012,camp,50,4,0,0,3,0
1,DV,2012,camp,51,3,0,0,3,0
1,DV,2012,camp,52,4,0,0,,0
1,DV,2012,camp,53,4,0,0,,0
1,DV,2012,camp,54,3.8,0,0,3,0
1,DV,2012,camp,55,4.5,0,0,3,0
1,DV,2012,camp,56,4.1,0,0,2,0
1,DV,2012,camp,57,4,0,0,2,0
1,DV,2012,camp,58,4.9,0,0,2,0
1,DV,2012,camp,59,3.5,0,0,3,0
1,DV,2012,camp,60,3.6,0,0,3,0
1,DV,2012,camp,61,3.1,0,0,0,0
1,DV,2012,camp,62,3,1,0,2,0
1,DV,2012,camp,63,4,0,0,,0
1,DV,2012,camp,64,3.5,0,0,2,0
1,DV,2012,camp,65,3.1,0,0,,0
1,DV,2012,camp,66,3,0,0,,0
1,DV,2012,camp,67,3.1,0,0,3,0
1,DV,2012,camp,68,3.5,0,0,3,0
1,DV,2012,camp,69,3.4,1,0,2,0
1,DV,2012,camp,70,3.9,0,0,,0
1,DV,2012,camp,71,3,1,0,,0
1,DV,2012,camp,72,3,0,0,,0
1,DV,2012,camp,73,3.5,0,0,2,0
1,DV,2012,camp,74,3.6,0,0,2,0
1,DV,2012,camp,75,3.5,0,0,,0
1,DV,2012,camp,76,3.2,1,0,2,1
1,DV,2012,camp,77,4.1,0,1,2,1
1,DV,2012,camp,78,3.1,0,0,2,0
1,DV,2012,camp,79,4.1,0,1,,1
1,DV,2012,camp,80,4.5,0,0,2,0
1,DV,2012,camp,81,4.1,0,0,2,0
1,DV,2012,camp,82,4.9,0,1,2,1
1,DV,2012,camp,83,3.2,1,0,,0
1,DV,2012,camp,84,4.5,0,1,2,1
1,DV,2012,camp,85,4.8,0,1,2,1
1,DV,2012,camp,86,4,1,1,2,1
1,DV,2012,camp,87,5,0,1,2,1
1,DV,2012,camp,88,4.5,0,1,2,1
1,DV,2012,camp,89,3.5,0,0,0,0
1,DV,2012,camp,90,3.1,1,0,,0
1,DV,2012,camp,91,4,1,0,,0
1,DV,2012,camp,92,3.2,1,0,2,0
1,DV,2012,camp,93,3,0,0,2,0
1,DV,2012,camp,94,4.9,0,1,2,1
1,DV,2012,camp,95,3.4,0,0,,0
1,DV,2012,camp,96,3,1,0,2,0
1,DV,2012,camp,97,3.5,0,0,2,0
1,DV,2012,camp,98,5.5,0,0,3,0
1,DV,2012,camp,99,3.2,1,0,,0
1,DV,2012,camp,100,4.5,0,0,2,0
1,DV,2012,camp,101,4,0,0,2,1
1,DV,2012,camp,102,3,1,0,2,0
1,DV,2012,camp,103,4.1,1,0,2,0
1,DV,2012,camp,104,4,0,0,,0
1,DV,2012,camp,105,4,0,1,2,1
1,DV,2012,camp,106,3.5,0,0,3,0
1,DV,2012,camp,107,3.2,0,0,,0
1,DV,2012,camp,108,3.3,0,0,2,0
1,DV,2012,camp,109,3.7,0,0,3,0
1,DV,2012,camp,110,3.9,0,0,2,0
1,DV,2012,camp,111,3,0,0,,0
1,DV,2012,camp,112,3,0,0,2,0
1,DV,2012,camp,113,4,0,0,3,0
1,DV,2012,camp,114,3.1,1,0,2,0
1,DV,2012,camp,115,3.5,0,0,3,0
1,DV,2012,camp,116,3,0,0,2,0
1,DV,2012,camp,117,4,0,0,2,0
1,DV,2012,camp,118,3,0,0,,0
1,DV,2012,camp,119,3.5,1,0,2,0
1,DV,2012,camp,120,3.4,0,0,3,0
1,DV,2012,camp,121,3.1,0,0,2,0
1,DV,2012,camp,122,3,0,0,2,0
1,DV,2012,camp,123,3,0,0,2,0
1,DV,2012,camp,124,3,0,1,,1
1,DV,2012,camp,125,3.1,0,0,,0
1,DV,2012,camp,126,3.8,1,0,2,0
1,DV,2012,camp,127,3.9,1,0,,0
1,DV,2012,camp,128,3.1,0,0,3,0
1,DV,2012,camp,129,3.2,0,0,,0
1,DV,2012,camp,130,3.5,0,0,3,0
1,DV,2012,camp,131,3.3,0,1,2,1
1,DV,2012,camp,132,4,0,0,2,1
1,DV,2012,camp,133,3,0,0,3,0
1,DV,2012,camp,134,3.5,0,0,3,0
1,DV,2012,camp,135,4,0,0,2,0
1,DV,2012,camp,136,3.5,0,1,3,1
1,DV,2012,camp,137,3.5,0,0,3,0
1,DV,2012,camp,138,3,0,0,,0
1,DV,2012,camp,139,3.1,0,0,2,0
1,DV,2012,camp,140,3.6,0,0,3,0
1,DV,2012,camp,141,3.5,0,0,2,0
1,DV,2012,camp,142,3.1,0,0,3,0
1,DV,2012,camp,143,3.5,0,0,,0
1,DV,2012,camp,144,3.2,0,0,,0
1,DV,2012,camp,145,3.1,0,0,2,0
1,DV,2012,camp,146,3,0,0,2,0
1,DV,2012,camp,147,3.3,0,0,,0
1,DV,2012,camp,148,3,1,0,2,0
1,DV,2012,camp,149,3.2,0,0,,0
1,DV,2012,camp,150,3,0,0,2,0
1,DV,2012,swamp,151,4.3,0,1,2,1
1,DV,2012,swamp,152,4.5,0,1,2,1
1,DV,2012,swamp,153,3.9,1,1,,1
1,DV,2012,swamp,154,3.5,1,0,2,0
1,DV,2012,swamp,155,3.6,0,1,2,1
1,DV,2012,swamp,156,3.5,1,0,2,0
1,DV,2012,swamp,157,4.5,0,0,,0
1,DV,2012,swamp,158,4.2,0,0,2,1
1,DV,2012,swamp,159,5.1,0,1,,1
1,DV,2012,swamp,160,5,0,0,3,0
1,DV,2012,swamp,161,4.2,1,1,,1
1,DV,2012,swamp,162,5.3,0,1,,1
1,DV,2012,swamp,163,4,0,0,2,0
1,DV,2012,swamp,164,3.2,0,1,2,1
1,DV,2012,swamp,165,4.5,0,1,3,1
1,DV,2012,swamp,166,3,1,1,2,1
1,DV,2012,swamp,167,4.5,1,1,2,1
1,DV,2012,swamp,168,4.5,0,1,,1
1,DV,2012,swamp,169,4.9,0,1,2,1
1,DV,2012,swamp,170,3.5,1,0,2,0
1,DV,2012,swamp,171,4.1,0,0,2,1
1,DV,2012,swamp,172,3.8,1,0,2,0
1,DV,2012,swamp,173,4,1,1,2,1
1,DV,2012,swamp,174,5,0,0,3,0
1,DV,2012,swamp,175,3,0,0,3,0
1,DV,2012,swamp,176,3.8,1,0,,0
1,DV,2012,swamp,177,4.3,0,0,2,0
1,DV,2012,swamp,178,4.5,0,1,,1
1,DV,2012,swamp,179,4.3,0,0,,0
1,DV,2012,swamp,180,3.5,1,0,2,0
1,DV,2012,swamp,181,4.8,1,1,2,1
1,DV,2012,swamp,182,4.1,1,1,2,1
1,DV,2012,swamp,183,4.3,0,0,3,0
1,DV,2012,swamp,184,4.1,0,0,,0
1,DV,2012,swamp,185,4.1,0,1,2,1
1,DV,2012,swamp,186,4.1,0,0,3,0
1,DV,2012,swamp,187,3.1,0,0,,0
1,DV,2012,swamp,188,3.4,0,0,2,0
1,DV,2012,swamp,189,3.4,0,1,2,1
1,DV,2012,swamp,190,3.5,0,0,3,0
1,DV,2012,swamp,191,4,1,0,2,0
1,DV,2012,swamp,192,3.4,1,0,2,0
1,DV,2012,swamp,193,4,0,0,2,0
1,DV,2012,swamp,194,4.1,0,0,2,0
1,DV,2012,swamp,195,3.5,0,0,,0
1,DV,2012,swamp,196,4,0,0,3,0
1,DV,2012,swamp,197,3.5,1,0,2,0
1,DV,2012,swamp,198,3.1,0,0,,0
1,DV,2012,swamp,199,3.5,0,0,3,0
1,DV,2012,swamp,200,3.5,0,0,,0
1,DV,2012,swamp,201,3.6,0,0,3,0
1,DV,2012,swamp,202,3.5,1,0,2,1
1,DV,2012,swamp,203,3.5,0,0,,0
1,DV,2012,swamp,204,4,0,0,3,0
1,DV,2012,swamp,205,3.4,0,0,,0
1,DV,2012,swamp,206,4,0,0,,0
1,DV,2012,swamp,207,4.9,0,0,,0
1,DV,2012,swamp,208,3.1,1,0,,0
1,DV,2012,swamp,209,4,0,0,2,0
1,DV,2012,swamp,210,3.1,0,0,2,0
1,DV,2012,swamp,211,4,0,0,2,0
1,DV,2012,swamp,212,3.8,0,0,2,0
1,DV,2012,swamp,213,4,0,0,2,0
1,DV,2012,swamp,214,3.5,0,0,2,0
1,DV,2012,swamp,215,3.6,0,0,2,0
1,DV,2012,swamp,216,3,0,0,2,0
1,DV,2012,swamp,217,3.2,0,0,2,0
1,DV,2012,swamp,218,3,0,0,2,0
1,DV,2012,swamp,219,3,0,0,3,0
1,DV,2012,swamp,220,3.2,1,0,2,0
1,DV,2012,swamp,221,3,0,0,,0
1,DV,2012,swamp,222,3.5,0,1,,1
1,DV,2012,swamp,223,3.4,0,0,,0
1,DV,2012,swamp,224,3.5,0,0,3,0
1,DV,2012,swamp,225,3.1,0,0,3,0
1,DV,2012,swamp,226,3.9,0,0,3,0
